"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.50","psrf","parameter","est","l95","u95"
"GivenDetectionAtD.15_pred[1]",0,2,6,1.96701666666667,1.871822773412,1,0.00764168447296829,0.4,60000,-0.00201021536561641,1.00009113856012,"GivenDetectionAtD.15_pred[1]",1.967,0,6
"GivenDetectionAtD.15_pred[2]",0,2,6,2.04315,1.91296865325018,1,0.00783057063222129,0.4,59680,-0.000749045522643826,1.00002083962099,"GivenDetectionAtD.15_pred[2]",2.043,0,6
"Auxiliary_D.21_pred[1]",0,0,3,0.717966666666667,1.12181913583479,0,0.00467878308567618,0.4,57488,0.00291851721766111,1.00001868483944,"Auxiliary_D.21_pred[1]",0.718,0,3
"Auxiliary_D.21_pred[2]",0,0,3,0.711666666666667,1.11068347539639,0,0.00465136180353134,0.4,57019,-0.00147263149590975,1.00016013145727,"Auxiliary_D.21_pred[2]",0.712,0,3
"Auxiliary_D.21_pred[3]",0,4,10,4.67351666666667,2.93719294873453,3,0.0120629372166803,0.4,59287,-0.00790485586495655,0.999983626913645,"Auxiliary_D.21_pred[3]",4.674,0,10
"GivenDetectionAtD.21_pred[1]",0,2,6,2.26606666666667,2.02556417920036,1,0.00822102390641571,0.4,60707,-0.00481194958973393,1.00004463939343,"GivenDetectionAtD.21_pred[1]",2.266,0,6
"GivenDetectionAtD.21_pred[2]",0,3,9,3.83708333333333,2.65483689939167,3,0.0108464629994496,0.4,59910,0.00618049669918,1.00002366628654,"GivenDetectionAtD.21_pred[2]",3.837,0,9
"Auxiliary_D.22_pred[1]",0,0,3,0.802416666666667,1.2086087754005,0,0.0051055764362751,0.4,56038,0.00405284579917736,0.999992710404971,"Auxiliary_D.22_pred[1]",0.802,0,3
"Auxiliary_D.22_pred[2]",0,0,3,0.796533333333333,1.20021886517042,0,0.00516829379826306,0.4,53930,-0.00797923228040863,1.00009288327655,"Auxiliary_D.22_pred[2]",0.797,0,3
"Auxiliary_D.22_pred[3]",3,13,22,13.279,4.98757859744296,12,0.0202714032098525,0.4,60536,0.000348604676302132,1.00002502378841,"Auxiliary_D.22_pred[3]",13.279,3,22
"GivenDetectionAtD.22_pred[1]",1,8,15,8.24585,3.91151668498034,7,0.0161468199173894,0.4,58684,-0.00474362823694981,1.00002317296529,"GivenDetectionAtD.22_pred[1]",8.246,1,15
"GivenDetectionAtD.22_pred[2]",1,6,13,6.6321,3.5024259268574,5,0.0141047041893181,0.4,61661,-0.000325407406509151,1.00010373965314,"GivenDetectionAtD.22_pred[2]",6.632,1,13
"Auxiliary_H.30_pred[1]",0,2,7,2.69853333333333,2.23786385856387,1,0.00913604094549631,0.4,60000,-0.00323496519886686,1.00011868335877,"Auxiliary_H.30_pred[1]",2.699,0,7
"Auxiliary_H.30_pred[2]",0,2,7,2.701,2.23149770177637,1,0.00914052613576418,0.4,59601,-0.00102998207977979,0.999983742528895,"Auxiliary_H.30_pred[2]",2.701,0,7
"Auxiliary_H.30_pred[3]",1,7,15,7.7645,3.80690792627464,7,0.0154674698045522,0.4,60577,-0.00613511448819328,0.99999524352973,"Auxiliary_H.30_pred[3]",7.764,1,15
