"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.50","psrf","parameter","est","l95","u95"
"Auxiliary_D.8_pred[2]",0,0,4,0.9362,1.34814434868319,0,0.0059016725130061,0.4,52182,-7.49943454266075e-05,1.00022943299102,"Auxiliary_D.8_pred[2]",0.936,0,4
"Auxiliary_D.8_pred[3]",36,55,74,55.4804833333333,9.96167353821888,54,0.0406683619213691,0.4,60000,-0.00538504277368593,1.00000432068679,"Auxiliary_D.8_pred[3]",55.48,36,74
"GivenDetectionAtD.8_pred[1]",5,16,26,16.1548166666667,5.55211631419182,15,0.0231421571205856,0.4,57558,0.0031516095500428,1.00000276590516,"GivenDetectionAtD.8_pred[1]",16.155,5,26
"GivenDetectionAtD.8_pred[2]",20,35,51,35.6683333333333,8.07582715300992,36,0.0328455176300157,0.4,60454,-0.0072253308869373,1.00003278513852,"GivenDetectionAtD.8_pred[2]",35.668,20,51
"GivenDetectionAtD.8_pred[3]",0,0,2,0.538,0.895006154876576,0,0.00368487000371413,0.4,58994,0.00320511245718243,1.00007831100913,"GivenDetectionAtD.8_pred[3]",0.538,0,2
"GivenDetectionAtD.8_pred[4]",0,5,11,5.00711666666667,3.08309764867102,3,0.0126292877297221,0.4,59596,0.000532360313006195,0.999998530944539,"GivenDetectionAtD.8_pred[4]",5.007,0,11
"Auxiliary_D.14_pred[1]",0,4,9,4.102,2.76192381087029,3,0.0112755067417923,0.4,60000,-0.00447368499399815,1.00003779755214,"Auxiliary_D.14_pred[1]",4.102,0,9
"Auxiliary_D.14_pred[2]",0,0,3,0.693283333333333,1.09822356010606,0,0.00461476308836706,0.4,56635,-0.00181135870667707,1.00001157755938,"Auxiliary_D.14_pred[2]",0.693,0,3
"Auxiliary_D.14_pred[3]",0,6,12,6.128,3.39039932458204,5,0.0138412472825047,0.4,60000,-0.00438336629941364,1.00005185620429,"Auxiliary_D.14_pred[3]",6.128,0,12
"GivenDetectionAtD.14_pred[1]",0,2,7,2.44933333333333,2.12782557624372,1,0.00865483800433772,0.4,60444,-0.00601258423724787,1.00000419469371,"GivenDetectionAtD.14_pred[1]",2.449,0,7
"GivenDetectionAtD.14_pred[2]",1,8,16,8.47395,4.02940342966962,7,0.0163673267909787,0.4,60607,-0.00431855089357988,1.00001330284211,"GivenDetectionAtD.14_pred[2]",8.474,1,16
"Auxiliary_D.15_pred[1]",0,0,3,0.738683333333333,1.14031513408895,0,0.00476129309588228,0.4,57359,0.00151563056271613,1.00000537897445,"Auxiliary_D.15_pred[1]",0.739,0,3
"Auxiliary_D.15_pred[2]",0,0,3,0.737583333333333,1.13515445468131,0,0.00479234716384193,0.4,56107,4.13631684085024e-05,1.0000306718839,"Auxiliary_D.15_pred[2]",0.738,0,3
"Auxiliary_D.15_pred[3]",0,4,11,4.9267,3.04984952684045,3,0.0124996361726926,0.4,59534,-0.00167204352387166,1.00002416436927,"Auxiliary_D.15_pred[3]",4.927,0,11
"GivenDetectionAtD.15_pred[1]",0,3,8,3.1824,2.4084352283874,2,0.00996240159953459,0.4,58444,0.000729001886425338,0.999988391048258,"GivenDetectionAtD.15_pred[1]",3.182,0,8
"GivenDetectionAtD.15_pred[2]",0,3,8,3.22056666666667,2.45950899543599,2,0.0100039788262897,0.4,60444,-0.00223731811483909,1.00002087622555,"GivenDetectionAtD.15_pred[2]",3.221,0,8
"Auxiliary_D.21_pred[1]",0,0,1,0.0924166666666667,0.338985360903393,0,0.00139141500694065,0.4,59354,-0.00375971792255903,1.00011019559442,"Auxiliary_D.21_pred[1]",0.092,0,1
"Auxiliary_D.21_pred[2]",5,15,25,15.27405,5.40045671028954,14,0.0225545930098616,0.4,57331,0.00302675890421547,1.00001169922244,"Auxiliary_D.21_pred[2]",15.274,5,25
"Auxiliary_D.21_pred[3]",0,0,3,0.792716666666667,1.19295459765523,0,0.00513162680962684,0.4,54043,-0.00549262174914013,1.00004346911841,"Auxiliary_D.21_pred[3]",0.793,0,3
"GivenDetectionAtD.21_pred[1]",0,4,10,4.81211666666667,2.99186659252782,3,0.012327935467317,0.4,58898,0.00134743628820832,0.999988264974673,"GivenDetectionAtD.21_pred[1]",4.812,0,10
"GivenDetectionAtD.21_pred[2]",3,11,20,11.3470666666667,4.6295250228565,10,0.0191708585693407,0.4,58316,-0.0026189347257392,0.999985860976893,"GivenDetectionAtD.21_pred[2]",11.347,3,20
"Auxiliary_D.22_pred[1]",0,0,3,0.901916666666667,1.3010859080519,0,0.00573935828341458,0.4,51391,-0.00203020587886222,1.00002498973946,"Auxiliary_D.22_pred[1]",0.902,0,3
"Auxiliary_D.22_pred[2]",0,0,4,0.90415,1.30932222272112,0,0.00570313051868211,0.4,52707,-0.00410032397779111,1.00006194146246,"Auxiliary_D.22_pred[2]",0.904,0,4
"Auxiliary_D.22_pred[3]",19,33,49,33.8721166666667,7.87886606447251,33,0.0324146912000199,0.4,59080,-0.0081365550532598,1.00001263549423,"Auxiliary_D.22_pred[3]",33.872,19,49
"GivenDetectionAtD.22_pred[1]",7,17,28,17.3795666666667,5.69140307950267,15,0.0232553506905967,0.4,59895,-0.00510245739984762,1.00007819641753,"GivenDetectionAtD.22_pred[1]",17.38,7,28
"GivenDetectionAtD.22_pred[2]",7,18,29,18.2986166666667,5.86816995976601,16,0.0239567035422595,0.4,60000,-0.00644645271741008,1.00008125747459,"GivenDetectionAtD.22_pred[2]",18.299,7,29
"Auxiliary_H.30_pred[1]",0,0,4,0.965366666666667,1.37394759522412,0,0.00609162836764393,0.4,50871,0.0017152411005017,1.00018574228072,"Auxiliary_H.30_pred[1]",0.965,0,4
"Auxiliary_H.30_pred[2]",0,2,7,2.86883333333333,2.35102547006653,1,0.00975480404669125,0.4,58087,-0.000388365558582456,1.00000465297295,"Auxiliary_H.30_pred[2]",2.869,0,7
"Auxiliary_H.30_pred[3]",12,24,37,24.6975666666667,6.72206966014913,24,0.0272366817752435,0.4,60911,-0.00140105681606361,1.00005734093707,"Auxiliary_H.30_pred[3]",24.698,12,37
