Index,KES,BND,BTC,WLK,MEN,NEW,VNS,MSD,BND.Natural
2020-12-03,3611,4635,4460,4059,297,481,792,705,3917
2020-12-04,3519,4556,4362,4028,297,492,795,685,4005
2020-12-05,3511,4494,4259,4086,296,495,813,717,4476
2020-12-06,3505,4488,4148,3978,290,487,830,796,3680
2020-12-07,3509,4469,4185,3913,291,500,817,790,4476
2020-12-08,3513,4479,4106,3956,279,508,780,646,3801
2020-12-09,3511,4479,4109,4043,296,511,774,589,3523
2020-12-10,3509,4476,4122,4172,332,510,754,477,4116
2020-12-11,3505,4487,4088,4087,348,510,763,464,3862
2020-12-12,3506,4540,4133,3956,342,510,811,485,3238
2020-12-13,3509,4647,4330,4095,323,524,920,665,5579
2020-12-14,3516,4697,4514,4405,310,536,1004,856,4411
2020-12-15,3522,4602,4619,4621,307,532,966,876,5400
2020-12-16,3524,4501,4497,4789,300,547,928,705,3873
2020-12-17,3435,4703,4501,4858,293,565,934,NA,6354
2020-12-18,3307,4546,4714,4857,290,583,980,NA,4665
2020-12-19,3266,4376,4677,5064,290,596,989,NA,3282
2020-12-20,3263,4320,4385,5001,291,595,990,NA,4076
2020-12-21,3259,4312,4277,4763,296,593,1001,1012,4355
2020-12-22,3264,4301,4282,4673,284,582,991,1051,4301
2020-12-23,3259,4286,4217,4617,279,581,989,1003,4189
2020-12-24,3260,4277,4223,4509,280,587,998,980,4570
2020-12-25,3264,4303,4223,4414,280,592,1001,876,5644
2020-12-26,3260,4763,4306,4392,277,592,1014,983,4939
2020-12-27,3261,4610,4816,4464,275,587,1021,994,4305
2020-12-28,3263,4444,4830,4791,278,581,1014,1008,4865
2020-12-29,3267,4378,4373,4691,279,577,996,1045,4895
2020-12-30,3265,4346,4148,4508,279,575,990,1001,4773
2020-12-31,3261,4337,4094,4473,279,573,991,979,4103
2021-01-01,3263,4330,4052,4434,279,569,991,1017,4899
2021-01-02,3292,4335,4029,4409,279,565,984,1025,5047
2021-01-03,3310,4378,4052,4369,277,564,977,NA,5551
2021-01-04,3314,4707,4182,4400,280,558,971,912,11011
2021-01-05,3307,5650,4619,4513,282,554,959,1094,7140
2021-01-06,3312,4748,5822,5148,286,552,950,932,6752
2021-01-07,3281,4342,5025,5726,279,549,935,857,4811
2021-01-08,3260,4338,4693,5227,271,546,921,764,6316
2021-01-09,3295,4371,4580,4946,276,540,1008,796,5497
2021-01-10,3307,4315,4623,4865,281,536,1012,853,3901
2021-01-11,3289,4205,4526,4834,276,531,941,789,3927
2021-01-12,3250,4166,4413,4791,268,528,897,721,5552
2021-01-13,3289,4221,4356,4661,262,529,879,760,7141
2021-01-14,3283,4439,4640,4478,260,529,866,786,6173
2021-01-15,3287,4333,4958,4801,283,525,851,745,5248
2021-01-16,3260,4229,4728,4982,291,524,841,679,5618
2021-01-17,3237,4124,4537,4823,288,523,849,734,4288
2021-01-18,3234,4079,4354,4686,270,518,860,746,3902
2021-01-19,3236,4075,4250,4542,261,512,877,954,4591
2021-01-20,3238,4049,4209,4473,260,511,871,788,4854
2021-01-21,3236,4050,4185,4439,263,509,852,724,4520
2021-01-22,3240,4049,4157,4418,255,506,845,667,4851
2021-01-23,3259,4049,4147,4421,248,504,856,722,4273
2021-01-24,3258,4060,4145,4431,231,516,861,681,5399
2021-01-25,3262,4073,4162,4435,211,527,875,758,4668
2021-01-26,3258,4090,4180,4447,203,552,884,NA,5980
2021-01-27,3302,5037,4505,4764,202,639,1000,739,7939
2021-01-28,3294,7608,6742,5400,199,779,1464,1174,10265
2021-01-29,3275,9700,11007,8255,197,1037,2009,1970,12812
2021-01-30,3290,6134,10282,11326,221,1385,2308,2415,9324
2021-01-31,3288,5259,7077,10286,212,1652,2411,2497,8223
2021-02-01,3290,4920,6039,8089,196,1683,2330,2462,8286
2021-02-02,3284,7988,5843,7039,195,1537,2278,2492,13533
2021-02-03,3263,8774,9198,7257,214,1369,2192,2444,16814
2021-02-04,3285,5708,9087,10334,225,1181,1983,2234,11272
2021-02-05,3292,5026,6709,9547,227,1043,1797,1940,7280
2021-02-06,3291,4788,5836,7783,231,975,1656,1720,6816
2021-02-07,3292,4640,5446,6848,264,902,1542,1568,6271
2021-02-08,3295,4569,5227,6425,274,842,1453,1459,5622
